54295,0
25687,0
58701,0
20657,0
55814,0
11202,0
43165,0
53548,0
44333,0
40473,0
4574,0
60889,0
45940,0
58181,0
12296,0
54851,0
56290,0
64315,0
54022,0
58242,0
46989,0
46808,0
818,1
63140,0
46462,0
18542,0
46791,0
64780,1
40289,0
51604,0
14234,0
8320,0
49679,0
14659,0
53090,0
58564,0
35032,0
20203,0
49503,0
48240,0
34476,0
41143,0
6479,0
46879,0
33239,0
29431,0
9956,0
64972,1
25162,0
44325,0
57109,0
9088,0
23646,0
30409,0
37850,0
1784,0
1848,0
38972,0
10509,0
16684,0
64,0
61154,0
16795,0
722,1
34832,0
46652,0
35211,0
19448,0
53123,0
26893,0
62793,0
7002,0
32571,0
50844,0
10135,0
26552,0
33235,0
52810,0
57234,0
27687,0
48956,0
54144,0
12588,0
1360,0
55224,0
42320,0
25983,0
24118,0
46770,0
56518,0
19433,0
4793,0
54364,0
25901,0
41997,0
13338,0
22541,0
48257,0
56860,0
62433,0
38791,0
63721,0
51419,0
2593,0
54164,0
48026,0
58848,0
30438,0
48676,0
10504,0
29473,0
11756,0
26918,0
47789,0
61571,0
11864,0
24280,0
51211,0
2692,0
50898,0
45847,0
18737,0
62030,0
52616,0
3363,0
39350,0
37646,0
30441,0
36207,0
47590,0
34834,0
55672,0
14540,0
5258,0
37001,0
23113,0
59188,0
3632,0
11935,0
23927,0
47042,0
5330,0
59703,0
34916,0
21453,0
41875,0
60474,0
65161,0
63119,0
680,0
3627,0
53119,0
61839,0
36771,0
51088,0
58065,0
35878,0
13107,0
50156,0
24437,0
4165,0
28798,0
6813,0
49694,0
52705,0
42475,0
55535,0
21105,0
6621,0
15512,0
64387,0
7678,0
1543,0
9024,0
9076,0
16683,0
47872,0
22532,0
51865,0
10277,0
52469,0
61633,0
62917,0
59244,0
54853,0
7139,0
60383,0
3847,0
37595,0
55197,0
494,0
31424,0
27286,0
17535,0
16331,0
54645,0
14711,0
25553,0
32344,0
56817,0
23937,0
28414,0
26925,0
59527,0
25257,0
25719,0
15053,0
43596,0
63506,0
14736,0
5814,0
3328,0
23322,0
27029,0
55173,0
18359,0
14692,0
9309,0
23976,0
1956,0
29514,0
28963,0
48992,0
7850,0
20128,0
5068,0
26625,0
60373,0
51737,0
20579,0
2214,0
39239,0
40736,0
23162,0
62872,0
26405,0
7645,0
10735,0
52563,0
7766,0
56731,0
14751,0
47959,0
41947,0
31821,0
29754,0
2929,0
44717,0
860,0
55588,0
55166,0
47780,0
60596,0
20305,0
12365,0
49757,0
56556,0
46358,0
56062,0
3154,0
56030,0
47826,0
60325,0
60804,0
15960,0
43760,0
15738,0
45716,0
44997,0
26693,0
10764,0
23972,0
34273,0
36007,0
26578,0
46058,0
53822,0
46161,0
58556,0
45289,0
45181,0
5956,0
14008,0
65474,0
36042,0
7464,0
31616,0
56665,0
14216,0
55033,0
22316,0
3394,0
17827,0
31850,0
23842,0
63390,0
17001,0
59818,0
33680,0
20661,0
61704,0
11489,0
64051,0
40724,0
27920,0
44542,0
30099,0
1598,0
18647,0
4076,0
25611,0
62099,0
37293,0
55978,0
10873,0
48176,0
3378,0
60048,0
49037,1
24121,0
7791,0
18407,0
2504,0
6660,0
47843,0
47150,0
41050,0
4774,0
12679,0
10490,0
52784,0
59707,0
172,0
38831,0
63812,0
57181,0
42922,0
41127,0
21808,0
32662,0
12660,0
12116,0
33844,0
58651,0
9379,0
36306,0
17978,0
64520,0
44047,0
51892,0
62677,0
36979,0
6044,0
19980,0
50646,0
8414,0
3687,0
42701,0
3112,0
35382,0
17002,0
1437,0
59791,0
22297,0
25881,0
2787,0
56134,0
52202,0
56339,0
37382,0
24868,0
4752,0
48300,0
50974,0
15651,0
34468,0
55449,0
30525,0
13816,0
8993,0
10219,0
28537,0
39244,0
60296,0
39632,0
60983,0
29114,0
26104,0
10610,0
17349,0
52534,0
58566,0
20272,0
21097,0
2763,0
11709,0
24008,0
53935,0
4222,0
43329,0
5166,0
57808,0
3964,0
4849,0
22991,0
29572,0
19443,0
29509,0
36258,0
38284,0
56443,0
16222,0
46467,0
54508,0
20499,0
52310,0
33290,0
64757,0
2955,0
11587,0
49366,0
47928,0
37680,0
52114,0
37601,0
17323,0
26582,0
58023,0
45628,0
61960,0
18389,0
3135,0
65172,0
35354,0
51053,0
42302,0
32325,0
55908,0
22002,0
47065,0
27047,0
51233,0
38151,0
23095,0
595,1
26778,0
28846,0
2353,0
55144,0
7814,0
39524,0
51834,0
39489,0
61580,0
3168,0
19961,0
46878,0
58286,0
55145,0
659,0
2577,0
13135,0
45522,0
59,0
24996,0
54518,0
14525,0
49520,0
16689,0
57679,0
54686,0
22944,0
17121,0
41313,0
29284,0
39847,0
17132,0
48770,0
40964,0
6046,0
1379,0
41766,0
14337,0
60211,0
10352,0
56413,0
16168,0
40357,0
1918,0
8686,0
46924,0
12408,0
44160,0
44579,0
5389,0
53702,0
2352,0
29009,0
62190,0
58679,0
349,0
17881,0
8054,0
22030,0
61352,0
299,0
34785,0
43828,0
3344,0
21513,0
26399,0
4591,0
9633,0
37802,0
28690,0
63958,0
43762,0
7391,0
22252,0
51146,0
27610,0
63213,0
14780,0
37370,0
17846,0
22726,0
28170,0
2054,0
29762,0
5605,0
48099,0
24096,0
13158,0
36592,0
13965,0
53537,0
64847,0
32247,0
58688,0
15534,0
17788,0
10711,0
9598,0
9973,0
12466,0
6758,0
28559,0
26130,0
65208,0
62975,0
423,0
36220,0
11002,0
6422,0
152,0
41582,0
20283,0
18244,0
11997,0
7033,0
26204,0
37668,0
33390,0
42853,0
45226,0
15234,0
8731,0
598,1
6091,0
64669,1
65329,0
60646,0
610,1
56847,0
825,0
58003,0
49172,0
34703,0
16919,0
19612,0
50852,0
49065,0
5427,0
40535,0
48563,0
34055,0
51464,0
38319,0
5290,0
10348,0
18838,0
5229,0
6928,0
23772,0
6245,0
65004,0
20187,0
10385,0
17936,0
58090,0
49054,0
34845,0
19719,0
8999,0
41153,0
330,0
17006,0
54389,0
40641,0
54557,0
62344,0
8758,0
2046,0
20069,0
4762,0
24842,0
25565,0
8336,0
20141,0
16744,0
50386,0
22234,0
28908,0
6602,0
4138,0
38372,0
52335,0
36988,0
9181,0
16806,0
33366,0
33748,0
527,0
42628,0
59523,0
56701,0
64196,0
59650,0
6066,0
49180,0
43513,0
21958,0
28735,0
54170,0
40423,0
22636,0
64761,0
59529,0
13694,0
31822,0
23451,0
55549,0
30108,0
24320,0
2700,0
64644,0
18254,0
38559,0
49271,0
18875,0
43181,0
23824,0
23729,0
50671,0
16655,0
26300,0
24910,0
5420,0
29150,0
12966,0
60749,0
61378,0
49014,0
64536,0
62411,0
61315,0
50350,0
9928,0
1633,0
433,0
46362,0
63629,1
23500,0
25467,0
24811,0
39046,0
51344,0
3647,0
1008,0
51579,0
42457,0
11507,0
44665,0
63261,0
1936,0
44941,0
4690,1
18966,0
19909,0
52172,0
38059,0
39267,0
42368,0
40439,0
31945,0
3818,0
55227,0
56867,0
61083,0
17470,0
38564,0
4742,0
31586,0
61687,0
11858,0
40524,0
5208,0
35537,0
6572,0
53516,0
12649,0
24045,0
15208,0
44945,0
54679,0
52121,0
15443,0
42001,0
46895,0
60834,0
7054,0
28428,0
6752,0
916,0
48937,0
55440,0
8110,0
19522,0
17217,0
54017,0
28940,0
27940,0
5664,0
57376,0
8754,1
42029,0
10406,0
38105,0
4419,0
39806,0
23683,0
50818,0
14713,0
13865,0
4149,0
3048,0
17855,0
50838,0
35434,0
35330,0
64649,1
54618,0
38744,0
781,0
65052,0
25077,0
10871,0
49740,0
41151,0
39073,0
36643,0
12814,0
52347,0
16552,0
20847,0
3518,0
58890,0
34467,0
33500,0
10416,0
10425,0
53651,0
17594,0
32605,0
20974,0
60293,0
40254,0
53580,0
35548,0
18992,0
39962,0
60587,0
33658,0
53250,0
20251,0
6592,0
10657,0
24734,0
48220,0
44554,0
29942,0
48144,0
17728,0
50333,0
42505,0
8946,1
27542,0
5174,0
16129,0
6456,0
29096,0
48880,0
32540,0
43735,0
36482,0
32283,0
17707,0
10708,0
1264,0
25189,0
7059,0
53553,0
3511,0
49633,0
16733,0
25163,0
58521,0
30800,0
44204,0
37658,0
34082,0
32521,0
19085,0
7165,0
30554,0
13258,0
61291,0
48427,0
51828,0
2018,0
14642,0
38449,0
12572,0
30366,0
6575,0
61503,0
34210,0
58305,0
7805,0
20628,0
11019,0
36855,0
62778,0
39712,0
19624,0
38601,0
51162,0
16594,0
56598,0
35237,0
61110,0
21862,0
32524,0
31346,0
13651,0
34521,0
1398,0
11339,0
42543,0
6108,0
45221,0
48774,0
25514,0
47295,0
50232,0
64324,0
17420,0
57323,0
25474,0
43960,0
1015,0
27862,0
2988,0
25816,0
33591,0
3633,0
26846,0
61567,0
36628,0
24936,0
13821,0
17435,0
7338,0
29078,0
54681,0
38532,0
48041,0
21901,0
22869,0
44800,0
21979,0
52453,0
17925,0
60321,0
37573,0
18712,0
3463,0
53533,0
25837,0
9017,0
61165,0
44438,0
29448,0
59772,0
63477,0
33882,0
5840,0
57360,0
23876,0
24836,0
50678,0
34531,0
37724,0
12407,0
1436,0
59390,0
35597,0
34295,0
1045,0
367,0
44869,0
39026,0
25801,0
59737,0
55019,0
39460,0
56935,0
51319,0
3937,0
63482,0
39011,0
6837,0
38293,0
41751,0
1138,1
10115,0
61533,0
49901,0
29015,0
9071,0
26619,0
717,0
6684,0
4224,0
6428,0
22642,0
20728,0
2713,0
5851,0
20294,0
11796,0
55008,0
22564,0
15323,0
30846,0
54496,0
50063,0
46449,0
9547,0
62559,0
53138,0
57868,0
53370,0
10044,0
17422,0
4312,0
21436,0
37247,0
40520,0
17877,0
17130,0
24577,0
43530,0
52963,0
45559,0
3972,0
55068,0
8252,0
34516,0
15671,0
2758,0
35074,0
49091,0
36281,0
46022,0
6848,0
44300,0
34155,0
37205,0
63317,0
8882,0
9567,0
53202,0
29663,0
25700,0
23169,0
26955,0
60685,1
35491,0
22979,0
17434,0
11657,0
21256,0
40932,0
33304,0
27292,0
22600,0
7317,0
7245,0
49594,0
12840,0
40977,0
60028,0
20526,0
56749,1
25738,0
63343,0
52966,0
30058,0
35089,0
1842,0
19529,0
54068,0
65058,0
11676,0
41430,0
53177,0
40392,0
18998,0
25535,0
24624,0
54092,0
26064,0
10101,0
24432,0
47992,0
883,1
28127,0
47936,0
60210,0
17370,0
17773,0
2338,0
59762,0
16891,0
58561,0
64839,0
12882,0
43042,0
36310,0
45537,0
52227,0
47846,0
22467,0
6027,0
55960,0
7180,0
48620,0
34011,0
57427,0
41319,0
25033,0
10433,0
54220,0
3924,0
27963,0
51637,0
23209,0
50983,0
536,0
44594,0
48280,0
15152,0
31368,0
16544,0
20400,0
35343,0
28727,0
41628,0
30834,0
31140,0
61638,0
65506,0
6,0
20947,0
43884,0
36321,0
18161,0
29029,0
3538,0
37272,0
41084,0
18644,0
64235,0
53242,0
48572,0
55372,0
27250,0
30744,0
23618,0
16650,0
39513,0
3329,0
43458,0
48357,0
28225,0
35868,0
65044,0
2610,1
53754,0
31273,0
52285,0
6301,0
30776,0
26539,0
54396,0
64908,1
38421,0
17991,0
57357,0
11213,0
16898,0
43547,0
36356,0
6937,0
62746,0
27805,0
813,0
52536,0
45999,0
26152,0
43759,0
32804,0
45376,0
14426,0
51911,0
42552,0
11631,0
29875,0
37163,0
21708,0
32560,0
50755,0
33437,0
64397,1
64191,0
35371,0
61196,0
64091,0
60407,0
8255,0
30487,0
1804,0
7008,0
4170,0
24245,0
62228,0
59543,0
53104,0
32697,0
52337,0
13408,0
25986,0
12652,0
65211,0
43008,0
62669,0
29069,0
42985,0
10313,0
59849,0
51118,0
43520,0
21525,0
39725,0
36273,0
26569,0
20236,0
11621,0
3384,0
48378,0
5660,0
25788,0
63371,0
16336,0
56154,0
39382,0
44862,0
17107,0
19596,0
34863,0
55171,0
42266,0
58365,0
31192,0
54531,0
55781,0
39676,0
50510,0
6289,0
28594,0
27547,0
64817,0
25138,0
29729,0
10326,0
19388,0
62261,0
8947,0
35958,0
9329,0
11371,0
6052,0
4904,0
1649,0
17479,0
12345,0
21770,0
9295,0
33830,0
1421,0
20125,0
40412,0
58669,0
51856,0
30686,0
44978,0
30619,0
57687,0
36257,0
20004,0
53508,0
53860,0
51672,0
487,0
9199,0
12779,0
7716,0
40536,0
3275,0
50856,0
44659,0
35407,0
8082,0
33198,0
19478,0
21120,0
41404,0
12975,0
58270,0
7539,0
60854,0
32306,0
59475,0
43375,0
36994,0
40116,0
15311,0
3415,0
2976,0
62514,0
44884,0
37322,0
63438,0
17768,0
51206,0
31780,0
50701,0
48697,0
36941,0
61934,0
43293,0
16035,0
11533,0
41753,0
35399,0
27394,0
52116,0
60298,0
62520,0
39536,0
64873,0
25887,0
61202,0
36403,0
51587,0
15026,0
54450,0
18567,0
17314,0
14079,0
31118,0
60690,0
46477,1
53864,0
32400,0
37777,0
64566,0
46301,0
35930,0
18940,0
34720,0
3768,0
18267,0
44910,0
72,0
14356,0
57252,0
25366,0
3456,0
61886,0
5633,0
11563,0
2217,0
18283,0
39459,0
33105,0
24640,0
6651,0
3936,0
58908,0
19617,0
29175,0
54156,0
21163,0
59268,0
37463,0
53116,0
56321,0
6612,0
11912,0
9451,0
39674,0
55552,0
40740,0
1155,0
38659,0
12499,0
12733,0
2382,0
16484,0
41040,0
20367,0
33291,0
36188,0
41689,0
12741,0
33613,0
63733,0
62903,0
33905,0
24724,0
27904,0
21596,0
8901,0
4410,0
55186,0
63578,0
23782,0
4807,0
33809,0
64973,1
40918,0
51514,0
47793,0
40555,0
10184,0
14066,0
55228,0
33501,0
31117,1
53142,0
43334,0
40728,0
36787,0
50762,0
63887,1
54705,0
43622,0
13827,0
33821,0
22319,0
60935,0
48274,0
5323,0
18014,0
41726,0
58239,0
40527,0
25665,0
53050,0
61705,0
2216,0
29782,0
64589,0
9569,0
6343,0
45234,0
45964,0
59234,0
23699,0
60037,0
41846,0
1372,0
46919,0
33951,0
44967,0
56601,0
25971,0
31601,0
22476,0
53163,0
46521,0
62562,0
46672,0
49652,0
58108,0
24086,0
17252,0
55183,0
62836,0
5512,0
46184,0
35838,0
6539,0
32456,0
19371,0
18095,0
64193,0
15997,0
6085,0
57692,0
29553,0
15327,0
51945,0
29925,0
46448,0
39184,0
37778,0
15286,0
31556,0
3697,0
10864,0
62246,0
15353,0
45632,0
45350,0
38398,0
29255,0
1057,0
42946,0
434,0
21237,0
18650,0
3459,0
34974,0
21177,0
35830,0
62267,0
4511,0
12367,0
44676,0
63083,0
46472,0
35030,0
23361,0
50854,0
295,0
26868,0
41175,0
64334,0
37080,0
36182,0
7927,0
24815,0
12670,0
10042,0
31993,0
55363,0
25629,0
26922,0
2808,0
61696,0
52499,0
8716,0
3913,0
34493,0
17856,0
61119,0
18028,0
14317,0
44583,0
34200,0
26942,0
34944,0
9603,0
1900,0
47579,0
51418,0
19183,0
44865,0
39211,0
13229,0
37258,0
31486,0
59778,0
7658,0
45460,0
18824,0
34752,0
56855,0
35950,0
22738,0
20429,0
10308,0
37473,0
5041,0
47568,0
30241,0
46000,0
45085,0
62407,0
31421,0
45384,0
7774,0
42583,0
48898,0
32214,0
34584,0
37004,0
11969,0
49599,0
43685,0
64624,0
28718,0
30684,0
61714,0
37464,0
59935,0
55042,0
64244,0
42915,0
9244,0
14411,0
28677,0
9787,0
2400,0
10935,0
55005,0
11904,0
10669,0
40190,0
26725,0
23789,0
13329,0
35508,0
13914,0
55078,0
46886,0
15627,0
624,1
852,0
35230,0
11337,0
28348,0
5299,0
64850,0
56990,0
4600,0
28774,0
45794,0
25370,0
55945,0
26370,0
60669,0
36365,0
34523,0
52312,0
12181,0
2660,0
20699,0
64840,0
55388,0
21236,0
40782,0
546,1
16572,0
27975,0
8517,0
55618,0
54590,0
30457,0
47806,0
63022,0
61668,0
33312,0
61546,0
65460,0
58788,0
10202,0
248,0
53833,0
21345,0
13814,0
18211,0
37047,0
14855,0
38081,0
24270,0
50505,0
42173,0
58203,0
7682,0
24219,0
51055,0
16421,0
40387,0
41629,0
17798,0
43333,0
6465,0
26912,0
54884,0
14508,0
44759,0
59626,0
63082,0
61280,0
22507,0
20174,0
34582,0
4074,0
7910,0
46029,0
19750,0
33735,0
25856,0
46127,0
38194,0
57496,0
38129,0
29527,0
42724,0
630,1
53149,0
64786,0
59353,0
48074,0
18741,0
54664,0
47947,0
6591,0
12060,0
46373,0
54283,0
13767,0
31509,0
40403,0
41224,0
48369,0
13235,0
40076,0
64922,0
46243,0
58114,0
48474,0
4878,0
34243,0
10522,0
64317,0
51301,0
40993,0
63232,0
16814,0
28369,0
15643,0
39033,0
14451,0
49085,0
10136,0
8114,0
61234,0
60314,0
2521,0
31791,0
25321,0
6346,0
8917,0
24571,0
37277,0
63347,0
3978,0
1238,0
11649,0
20880,0
22122,0
33518,0
2722,0
55123,0
13852,0
5192,0
17816,0
30419,0
12096,0
38298,0
21122,0
16365,0
60798,0
41734,0
49823,0
41047,0
25363,0
36245,0
30253,0
37726,0
37158,0
15686,0
39351,0
19221,0
45947,0
42593,0
13952,0
32555,0
14679,0
53305,0
43032,0
58229,0
51062,0
54651,0
46421,0
5496,0
30446,0
35723,0
11095,0
8013,0
65234,0
59311,0
58165,0
13520,0
49579,0
64773,1
17477,0
710,0
57863,0
36051,0
48541,1
23717,0
20033,0
48967,0
1366,0
20192,0
20044,0
56089,0
38233,0
52832,0
52501,0
42589,0
8900,0
2288,0
17457,0
46880,0
48072,0
8159,0
55853,0
36516,0
15308,0
18617,0
47067,0
